wavelength,flux
223.500464,8.094068e-21
223.637915,8.129718e-21
223.775366,8.121842e-21
223.912817,8.048203e-21
224.050244,8.012708e-21
224.187695,7.840139e-21
224.325146,7.676697e-21
224.462598,7.609304e-21
224.600049,7.619131e-21
224.737500,7.625089e-21
224.874951,7.446848e-21
225.012402,7.353948e-21
225.149854,7.502605e-21
225.287305,7.607421e-21
225.424756,7.390418e-21
225.562207,7.261119e-21
225.699658,7.282204e-21
225.837109,7.563448e-21
225.974561,7.685929e-21
226.112012,7.609330e-21
226.249463,7.843800e-21
226.386914,7.835724e-21
226.524365,7.696331e-21
226.661816,7.687851e-21
226.799268,7.749338e-21
226.936719,7.777287e-21
227.074170,8.027331e-21
227.211621,8.230264e-21
227.349072,8.319534e-21
227.486523,8.286096e-21
227.623975,8.114988e-21
227.761426,8.050040e-21
227.898877,8.108267e-21
228.036328,8.124990e-21
228.173779,8.295080e-21
228.311231,8.350631e-21
228.448682,8.186606e-21
228.586133,8.265654e-21
228.723584,8.164266e-21
228.861035,8.287294e-21
228.998486,8.497712e-21
229.135938,8.481121e-21
229.273389,8.282642e-21
229.410840,8.071029e-21
229.548315,8.062250e-21
229.685767,7.777152e-21
229.823218,7.370140e-21
229.960669,7.542123e-21
230.098120,7.808811e-21
230.235571,7.989478e-21
230.373022,7.915286e-21
230.510474,7.963727e-21
230.647925,8.090877e-21
230.785376,8.079204e-21
230.922827,8.139347e-21
231.060303,8.256605e-21
231.197754,7.875958e-21
231.335205,7.543122e-21
231.472656,7.559595e-21
231.610107,7.765404e-21
231.747559,7.924390e-21
231.885010,7.867430e-21
232.022461,7.816064e-21
232.159912,7.927985e-21
232.297363,8.106394e-21
232.434839,8.110945e-21
232.572290,7.693657e-21
232.709741,7.447512e-21
232.847192,7.641324e-21
232.984644,7.918142e-21
233.122095,7.784640e-21
233.259546,7.667141e-21
233.396997,7.614763e-21
233.534448,7.710329e-21
233.671899,7.870215e-21
233.809351,7.668135e-21
233.946826,7.709651e-21
234.084277,7.697876e-21
234.221729,7.611579e-21
234.359180,7.308697e-21
234.496631,6.913376e-21
234.634082,7.253316e-21
234.771533,7.521049e-21
234.908984,7.540902e-21
235.046436,7.947230e-21
235.183887,7.955235e-21
235.321338,7.969155e-21
235.458789,7.779112e-21
235.596240,7.682478e-21
235.733691,7.877919e-21
235.871167,7.860016e-21
236.008618,7.379051e-21
236.146069,7.342262e-21
236.283521,7.631831e-21
236.420972,7.614051e-21
236.558423,7.554775e-21
236.695874,7.640738e-21
236.833325,7.736240e-21
236.970776,7.779688e-21
237.108228,7.748959e-21
237.245679,7.932551e-21
237.383130,7.761487e-21
237.520581,7.665283e-21
237.658032,7.806980e-21
237.795483,7.925412e-21
237.932935,7.505727e-21
238.070386,7.265982e-21
238.207837,6.785669e-21
238.345288,6.470985e-21
238.482715,7.167292e-21
238.620166,7.691596e-21
238.757617,7.643034e-21
238.895068,7.220273e-21
239.032520,7.365426e-21
239.169971,7.802640e-21
239.307422,8.005502e-21
239.444873,7.832444e-21
239.582324,7.238325e-21
239.719775,7.399597e-21
239.857227,7.714365e-21
239.994653,7.538384e-21
240.132105,7.644347e-21
240.269556,7.787511e-21
240.407007,7.629472e-21
240.544458,7.266662e-21
240.681909,7.284244e-21
240.819360,7.451580e-21
240.956787,7.585197e-21
241.094238,7.351492e-21
241.231690,7.459455e-21
241.369141,7.744492e-21
241.506592,7.831525e-21
241.644019,7.881537e-21
241.781470,7.768633e-21
241.918921,7.968392e-21
242.056372,8.302074e-21
242.193799,8.464707e-21
242.331250,8.243959e-21
242.468701,7.819527e-21
242.606128,7.847045e-21
242.743579,8.011410e-21
242.881030,7.779635e-21
243.018457,7.635769e-21
243.155908,7.923080e-21
243.293359,7.909334e-21
243.430786,7.601414e-21
243.568237,7.562112e-21
243.705689,7.670894e-21
243.843115,7.718223e-21
243.980566,8.081951e-21
244.117993,8.306737e-21
244.255444,8.534803e-21
244.392871,8.515322e-21
244.530322,8.131178e-21
244.667773,7.769917e-21
244.805200,7.830823e-21
244.942651,8.059960e-21
245.080078,7.925955e-21
245.217529,8.045566e-21
245.354956,8.223663e-21
245.492383,8.101205e-21
245.629834,8.263030e-21
245.767261,8.301089e-21
245.904712,8.270844e-21
246.042139,8.155097e-21
246.179590,8.097703e-21
246.317017,7.935127e-21
246.454443,7.914606e-21
246.591894,7.911267e-21
246.729321,7.922524e-21
246.866748,8.021814e-21
247.004199,8.003682e-21
247.141626,7.949840e-21
247.279053,7.953380e-21
247.416480,7.941804e-21
247.553931,8.170380e-21
247.691357,8.128293e-21
247.828784,7.987348e-21
247.966211,7.938576e-21
248.103662,8.109588e-21
248.241089,8.133580e-21
248.378516,7.943597e-21
248.515942,8.017488e-21
248.653369,8.333239e-21
248.790796,8.496270e-21
248.928223,8.418434e-21
249.065649,7.988022e-21
249.203076,7.789482e-21
249.340503,8.054189e-21
249.477930,8.285625e-21
249.615356,8.720613e-21
249.752783,8.687981e-21
249.890210,8.457589e-21
250.027637,8.561981e-21
250.165064,8.731092e-21
250.302490,8.579562e-21
250.439917,8.423080e-21
250.577344,8.437354e-21
250.714770,8.253504e-21
250.852197,8.347354e-21
250.989624,8.575040e-21
251.127026,8.420349e-21
251.264453,8.228874e-21
251.401880,8.402319e-21
251.539307,8.378372e-21
251.676709,8.373161e-21
251.814136,8.310604e-21
251.951563,8.253613e-21
252.088965,8.091341e-21
252.226392,8.110776e-21
252.363818,8.065870e-21
252.501221,7.927487e-21
252.638647,7.475400e-21
252.776074,7.389117e-21
252.913477,7.532639e-21
253.050903,7.503661e-21
253.188306,8.083805e-21
253.325732,8.473397e-21
253.463135,8.187510e-21
253.600562,7.869454e-21
253.737964,7.706177e-21
253.875366,7.406657e-21
254.012793,7.366038e-21
254.150195,7.830561e-21
254.287622,7.843777e-21
254.425024,7.943592e-21
254.562427,8.012698e-21
254.699854,7.868364e-21
254.837256,7.874473e-21
254.974658,7.335837e-21
255.112061,7.495274e-21
255.249463,8.341354e-21
255.386890,8.846372e-21
255.524292,8.860685e-21
255.661694,8.711930e-21
255.799097,8.626789e-21
255.936499,8.613772e-21
256.073901,8.428135e-21
256.211304,8.525426e-21
256.348706,8.193057e-21
256.486108,8.271404e-21
256.623511,8.789465e-21
256.760913,8.624495e-21
256.898315,8.845943e-21
257.035718,8.937830e-21
257.173120,8.835758e-21
257.310522,8.849398e-21
257.447900,8.821708e-21
257.585303,8.843521e-21
257.722705,8.677706e-21
257.860107,8.690511e-21
257.997485,8.840318e-21
258.134888,8.976872e-21
258.272290,8.842473e-21
258.409668,8.703315e-21
258.547070,8.849034e-21
258.684473,8.467596e-21
258.821851,8.784730e-21
258.959253,8.887337e-21
259.096631,8.905950e-21
259.234033,8.770365e-21
259.371411,8.762384e-21
259.508814,8.817722e-21
259.646191,9.046089e-21
259.783594,8.996010e-21
259.920972,8.091499e-21
260.058350,8.049748e-21
260.195752,9.004706e-21
260.333130,9.256334e-21
260.470508,9.008343e-21
260.607886,8.375594e-21
260.745264,8.045158e-21
260.882666,8.390314e-21
261.020044,8.490739e-21
261.157422,8.308578e-21
261.294800,8.237385e-21
261.432178,8.451459e-21
261.569556,8.776885e-21
261.706934,9.195506e-21
261.844312,8.864400e-21
261.981690,8.802732e-21
262.119067,8.704024e-21
262.256445,8.860666e-21
262.393823,8.980648e-21
262.531177,8.878781e-21
262.668555,8.480494e-21
262.805933,8.824344e-21
262.943310,8.675826e-21
263.080664,8.392617e-21
263.218042,7.999723e-21
263.355420,8.797431e-21
263.492773,9.414298e-21
263.630151,9.538178e-21
263.767529,9.523522e-21
263.904883,9.311119e-21
264.042261,9.502208e-21
264.179614,9.570529e-21
264.316968,9.701431e-21
264.454346,9.833758e-21
264.591699,9.811282e-21
264.729077,9.830824e-21
264.866431,9.882214e-21
265.003784,9.834137e-21
265.141138,9.766949e-21
265.278516,9.705479e-21
265.415869,9.644332e-21
265.553223,9.741585e-21
265.690576,9.765087e-21
265.827930,9.662987e-21
265.965283,9.504740e-21
266.102637,9.623919e-21
266.239990,9.438556e-21
266.377344,9.155515e-21
266.514697,9.015219e-21
266.652051,9.098275e-21
266.789404,9.125220e-21
266.926758,9.392246e-21
267.064087,9.386687e-21
267.201440,9.355144e-21
267.338794,9.175714e-21
267.476147,9.534281e-21
267.613477,9.628640e-21
267.750830,9.524459e-21
267.888159,9.426511e-21
268.025513,9.463498e-21
268.162842,9.613762e-21
268.300195,9.782570e-21
268.437524,9.699327e-21
268.574878,9.464316e-21
268.712207,9.452079e-21
268.849536,9.310332e-21
268.986890,9.296678e-21
269.124219,9.340963e-21
269.261548,9.182178e-21
269.398877,9.192756e-21
269.536231,9.553516e-21
269.673560,9.635786e-21
269.810889,9.297872e-21
269.948218,9.125035e-21
270.085547,9.466455e-21
270.222876,9.367940e-21
270.360205,9.486207e-21
270.497534,9.388702e-21
270.634863,9.404345e-21
270.772168,9.308973e-21
270.909497,9.213149e-21
271.046826,9.085506e-21
271.184155,9.115075e-21
271.321460,9.207551e-21
271.458789,9.479146e-21
271.596118,9.480619e-21
271.733423,9.405234e-21
271.870752,9.320068e-21
272.008057,9.299375e-21
272.145386,9.439455e-21
272.282690,9.442799e-21
272.419995,9.380290e-21
272.557324,9.416511e-21
272.694629,9.412855e-21
272.831934,9.220471e-21
272.969238,9.554356e-21
273.106567,9.682149e-21
273.243872,9.703094e-21
273.381177,9.795615e-21
273.518481,9.922994e-21
273.655786,9.769092e-21
273.793091,9.446332e-21
273.930395,9.411506e-21
274.067700,9.195198e-21
274.205005,9.332573e-21
274.342285,9.105680e-21
274.479590,9.153246e-21
274.616895,9.115365e-21
274.754199,8.678783e-21
274.891480,8.747953e-21
275.028784,8.341643e-21
275.166065,8.747758e-21
275.303369,9.182736e-21
275.440649,9.250355e-21
275.577954,9.107081e-21
275.715234,9.013968e-21
275.852539,9.357996e-21
275.989819,9.455985e-21
276.127100,9.421650e-21
276.264380,9.261468e-21
276.401685,9.339992e-21
276.538965,9.532681e-21
276.676245,9.442820e-21
276.813525,9.320305e-21
276.950806,9.249215e-21
277.088086,9.507319e-21
277.225366,9.835650e-21
277.362646,9.960355e-21
277.499927,9.925780e-21
277.637183,9.785958e-21
277.774463,9.625514e-21
277.911743,9.479165e-21
278.049023,9.376870e-21
278.186279,9.464603e-21
278.323560,9.590740e-21
278.460815,9.566060e-21
278.598096,9.707794e-21
278.735352,9.833722e-21
278.872632,9.796717e-21
279.009888,9.696264e-21
279.147144,9.248861e-21
279.284424,9.122146e-21
279.421680,8.446691e-21
279.558936,6.927864e-21
279.696191,6.635884e-21
279.833447,7.780983e-21
279.970703,8.534301e-21
280.107959,8.751781e-21
280.245215,7.936195e-21
280.382471,7.380965e-21
280.519727,8.689599e-21
280.656982,9.563579e-21
280.794214,9.980058e-21
280.931470,1.014724e-20
281.068726,1.008970e-20
281.205957,9.978223e-21
281.343213,9.917998e-21
281.480469,1.009391e-20
281.617700,1.025085e-20
281.754932,1.016233e-20
281.892188,1.020166e-20
282.029419,1.035380e-20
282.166650,1.038114e-20
282.303906,1.017353e-20
282.441138,1.027176e-20
282.578369,1.029187e-20
282.715601,1.019629e-20
282.852832,1.009411e-20
282.990064,1.004433e-20
283.127295,9.961292e-21
283.264526,9.926521e-21
283.401758,1.010037e-20
283.538989,1.004499e-20
283.676196,9.876478e-21
283.813428,1.000426e-20
283.950659,9.909584e-21
284.087866,9.578617e-21
284.225098,9.677606e-21
284.362305,9.756541e-21
284.499536,9.927142e-21
284.636743,1.006833e-20
284.773975,9.971461e-21
284.911182,9.747669e-21
285.048389,9.690929e-21
285.185596,9.650343e-21
285.322827,9.674025e-21
285.460034,1.004212e-20
285.597241,9.834665e-21
285.734448,9.500702e-21
285.871655,9.559714e-21
286.008838,9.877494e-21
286.146045,1.010137e-20
286.283252,1.007744e-20
286.420459,1.012021e-20
286.557666,9.938173e-21
286.694849,9.828427e-21
286.832056,9.784048e-21
286.969238,9.851644e-21
287.106445,9.903685e-21
287.243628,9.999021e-21
287.380835,9.896178e-21
287.518018,9.885775e-21
287.655200,9.775422e-21
287.792383,9.822322e-21
287.929565,9.992632e-21
288.066773,9.991916e-21
288.203955,1.000531e-20
288.341138,1.027608e-20
288.478320,1.026560e-20
288.615479,1.036872e-20
288.752661,1.034382e-20
288.889844,1.015293e-20
289.027026,9.944396e-21
289.164185,1.007461e-20
289.301367,1.001354e-20
289.438550,1.006439e-20
289.575708,1.008652e-20
289.712891,1.011596e-20
289.850049,1.018299e-20
289.987207,1.039543e-20
290.124390,1.066441e-20
290.261548,1.075853e-20
290.398706,1.075126e-20
290.535864,1.082927e-20
290.673023,1.073889e-20
290.810181,1.061305e-20
290.947339,1.054203e-20
291.084497,1.055310e-20
291.221655,1.066942e-20
291.358813,1.084031e-20
291.495947,1.088112e-20
291.633105,1.077250e-20
291.770264,1.076503e-20
291.907398,1.083711e-20
292.044556,1.086181e-20
292.181690,1.069090e-20
292.318823,1.055415e-20
292.455981,1.040885e-20
292.593115,1.049714e-20
292.730249,1.036007e-20
292.867383,1.021872e-20
293.004517,1.036231e-20
293.141650,1.061537e-20
293.278784,1.055415e-20
293.415918,1.039401e-20
293.553052,1.047645e-20
293.690186,1.038152e-20
293.827319,1.047703e-20
293.964429,1.046375e-20
294.101562,1.052747e-20
294.238696,1.068197e-20
294.375806,1.077344e-20
294.512915,1.058500e-20
294.650049,1.067479e-20
294.787158,1.054154e-20
294.924268,1.043123e-20
295.061401,1.054199e-20
295.198511,1.080061e-20
295.335620,1.072773e-20
295.472730,1.057694e-20
295.609839,1.089019e-20
295.746948,1.101467e-20
295.884033,1.103977e-20
296.021143,1.095004e-20
296.158252,1.088646e-20
296.295361,1.090533e-20
296.432446,1.080199e-20
296.569556,1.049630e-20
296.706641,1.077852e-20
296.843750,1.091281e-20
296.980835,1.081934e-20
297.117920,1.059964e-20
297.255005,1.071907e-20
297.392114,1.095110e-20
297.529199,1.107666e-20
297.666284,1.098313e-20
297.803369,1.100804e-20
297.940454,1.090269e-20
298.077515,1.082115e-20
298.214600,1.093938e-20
298.351685,1.092183e-20
298.488769,1.069857e-20
298.625830,1.049631e-20
298.762915,1.091593e-20
298.899976,1.107823e-20
299.037060,1.118891e-20
299.174121,1.129232e-20
299.311182,1.127996e-20
299.448242,1.127893e-20
299.585303,1.128626e-20
299.722388,1.132296e-20
299.859448,1.129313e-20
299.996509,1.119779e-20
300.133545,1.109113e-20
300.270606,1.098879e-20
300.407666,1.101929e-20
300.544727,1.126315e-20
300.681763,1.138923e-20
300.818823,1.136008e-20
300.955859,1.135653e-20
301.092920,1.141435e-20
301.229956,1.142021e-20
301.366992,1.145514e-20
301.504053,1.145919e-20
301.641089,1.136521e-20
301.778125,1.123823e-20
301.915161,1.128979e-20
302.052197,1.118500e-20
302.189233,1.110499e-20
302.326270,1.134830e-20
302.463281,1.144129e-20
302.600317,1.135666e-20
302.737354,1.129328e-20
302.874365,1.140234e-20
303.011401,1.137008e-20
303.148413,1.129331e-20
303.285425,1.128787e-20
303.422461,1.127259e-20
303.559473,1.136238e-20
303.696484,1.137879e-20
303.833496,1.134164e-20
303.970508,1.137745e-20
304.107520,1.135964e-20
304.244531,1.128065e-20
304.381543,1.134118e-20
304.518555,1.141944e-20
304.655542,1.141486e-20
304.792554,1.131915e-20
304.929541,1.126575e-20
305.066553,1.128363e-20
305.203540,1.137269e-20
305.340527,1.145816e-20
305.477539,1.149366e-20
305.614526,1.140833e-20
305.751514,1.129850e-20
305.888501,1.120719e-20
306.025488,1.126347e-20
306.162476,1.141206e-20
306.299463,1.142541e-20
306.436426,1.141151e-20
306.699854,1.132697e-20
306.974439,1.135009e-20
307.249023,1.122744e-20
307.523608,1.119294e-20
307.798218,1.131091e-20
308.072803,1.151820e-20
308.347388,1.155301e-20
308.621997,1.146367e-20
308.896582,1.133544e-20
309.171191,1.131224e-20
309.445801,1.135279e-20
309.720410,1.144494e-20
309.995020,1.144890e-20
310.269629,1.139309e-20
310.544238,1.141745e-20
310.818848,1.157138e-20
311.093457,1.158732e-20
311.368091,1.160326e-20
311.642700,1.144264e-20
311.917334,1.134404e-20
312.191943,1.145245e-20
312.466577,1.144362e-20
312.741211,1.147549e-20
313.015845,1.147343e-20
313.290479,1.154661e-20
313.565112,1.160852e-20
313.839746,1.175732e-20
314.114380,1.179436e-20
314.389038,1.174444e-20
314.663672,1.172170e-20
314.938306,1.177559e-20
315.212964,1.178586e-20
315.487622,1.174599e-20
315.762256,1.165137e-20
316.036914,1.150907e-20
316.311572,1.161218e-20
316.586231,1.173533e-20
316.860889,1.174465e-20
317.135547,1.188378e-20
317.410205,1.186942e-20
317.684888,1.173040e-20
317.959546,1.145326e-20
318.234229,1.155244e-20
318.508887,1.173787e-20
318.783569,1.172863e-20
319.058228,1.168229e-20
319.332910,1.164289e-20
319.607593,1.168678e-20
319.882275,1.188675e-20
320.156958,1.195983e-20
320.431641,1.198618e-20
320.706323,1.189970e-20
320.981006,1.177507e-20
321.255713,1.170985e-20
321.530395,1.174299e-20
321.805103,1.179381e-20
322.079785,1.187208e-20
322.354492,1.186566e-20
322.629175,1.175117e-20
322.903882,1.166824e-20
323.178589,1.173932e-20
323.453296,1.165424e-20
323.728003,1.162825e-20
324.002710,1.177790e-20
324.277417,1.197327e-20
324.552124,1.205153e-20
324.826856,1.197481e-20
325.101562,1.191575e-20
325.376270,1.191612e-20
325.651001,1.203140e-20
325.925708,1.208821e-20
326.200440,1.214302e-20
326.475171,1.220722e-20
326.749902,1.220249e-20
327.024609,1.215916e-20
327.299341,1.213707e-20
327.574072,1.207477e-20
327.848804,1.205381e-20
328.123560,1.215841e-20
328.398291,1.223094e-20
328.673023,1.217791e-20
328.947754,1.227696e-20
329.222510,1.237051e-20
329.497241,1.237342e-20
329.771997,1.240640e-20
330.046753,1.243435e-20
330.321484,1.240992e-20
330.596240,1.239449e-20
330.870996,1.241875e-20
331.145752,1.233769e-20
331.420508,1.239994e-20
331.695264,1.243703e-20
331.970020,1.241390e-20
332.244775,1.228422e-20
332.519531,1.230381e-20
332.794312,1.233191e-20
333.069067,1.234488e-20
333.343823,1.232152e-20
333.618604,1.221487e-20
333.893359,1.221194e-20
334.168140,1.220337e-20
334.442920,1.228501e-20
334.717676,1.222485e-20
334.992456,1.220713e-20
335.267236,1.241501e-20
335.542017,1.248719e-20
335.816797,1.231919e-20
336.091577,1.228171e-20
336.366357,1.243465e-20
336.641138,1.246329e-20
336.915942,1.241397e-20
337.190723,1.242361e-20
337.465503,1.252554e-20
337.740308,1.253187e-20
338.015088,1.242498e-20
338.289893,1.245474e-20
338.564673,1.255221e-20
338.839478,1.258753e-20
339.114282,1.255579e-20
339.389087,1.252927e-20
339.663892,1.263616e-20
339.938672,1.273833e-20
340.213477,1.268905e-20
340.488281,1.269332e-20
340.763110,1.264991e-20
341.037915,1.274946e-20
341.312720,1.282986e-20
341.587524,1.281511e-20
341.862329,1.278896e-20
342.137158,1.272167e-20
342.411963,1.278005e-20
342.686792,1.288597e-20
342.961597,1.292940e-20
343.236426,1.290180e-20
343.511255,1.285476e-20
343.786060,1.284774e-20
344.060889,1.273601e-20
344.335718,1.271168e-20
344.610547,1.282348e-20
344.885376,1.291615e-20
345.160205,1.300510e-20
345.435034,1.300273e-20
345.709863,1.294848e-20
345.984692,1.285448e-20
346.259522,1.285531e-20
346.534351,1.297467e-20
346.809204,1.299446e-20
347.084033,1.300662e-20
347.358862,1.286865e-20
347.633716,1.286605e-20
347.908545,1.295382e-20
348.183398,1.297349e-20
348.458252,1.291743e-20
348.733081,1.292524e-20
349.007935,1.288955e-20
349.282788,1.292370e-20
349.557617,1.294934e-20
349.832471,1.302238e-20
350.107324,1.303426e-20
350.382178,1.300928e-20
350.657031,1.298909e-20
350.931885,1.299714e-20
351.206738,1.298665e-20
351.481592,1.303294e-20
351.756470,1.316353e-20
352.031323,1.321470e-20
352.306177,1.320595e-20
352.581055,1.321247e-20
352.855908,1.317991e-20
353.130762,1.317758e-20
353.405640,1.316310e-20
353.680493,1.321822e-20
353.955371,1.325215e-20
354.230249,1.330748e-20
354.505103,1.331766e-20
354.779981,1.336729e-20
355.054858,1.340651e-20
355.329712,1.337547e-20
355.604590,1.330296e-20
355.879468,1.333029e-20
356.154346,1.338220e-20
356.429224,1.332871e-20
356.704102,1.327075e-20
356.978980,1.324998e-20
357.253857,1.321079e-20
357.528735,1.329125e-20
357.803638,1.331213e-20
358.078516,1.330051e-20
358.353394,1.325626e-20
358.628271,1.329891e-20
358.903174,1.339579e-20
359.178052,1.342148e-20
359.452930,1.344246e-20
359.727832,1.348159e-20
360.002710,1.347669e-20
360.277612,1.343927e-20
360.552515,1.343724e-20
360.827393,1.344774e-20
361.102295,1.345215e-20
361.377173,1.345870e-20
